"","TNFA_SIGNALING_VIA_NFKB","HYPOXIA","CHOLESTEROL_HOMEOSTASIS","MITOTIC_SPINDLE","WNT_BETA_CATENIN_SIGNALING","TGF_BETA_SIGNALING","IL6_JAK_STAT3_SIGNALING","DNA_REPAIR","G2M_CHECKPOINT","APOPTOSIS","NOTCH_SIGNALING","ADIPOGENESIS","ESTROGEN_RESPONSE_EARLY","ESTROGEN_RESPONSE_LATE","ANDROGEN_RESPONSE","MYOGENESIS","PROTEIN_SECRETION","INTERFERON_ALPHA_RESPONSE","INTERFERON_GAMMA_RESPONSE","APICAL_JUNCTION","APICAL_SURFACE","HEDGEHOG_SIGNALING","COMPLEMENT","UNFOLDED_PROTEIN_RESPONSE","PI3K_AKT_MTOR_SIGNALING","MTORC1_SIGNALING","E2F_TARGETS","MYC_TARGETS_V1","MYC_TARGETS_V2","EPITHELIAL_MESENCHYMAL_TRANSITION","INFLAMMATORY_RESPONSE","XENOBIOTIC_METABOLISM","FATTY_ACID_METABOLISM","OXIDATIVE_PHOSPHORYLATION","GLYCOLYSIS","REACTIVE_OXIGEN_SPECIES_PATHWAY","P53_PATHWAY","UV_RESPONSE_UP","UV_RESPONSE_DN","ANGIOGENESIS","HEME_METABOLISM","COAGULATION","IL2_STAT5_SIGNALING","BILE_ACID_METABOLISM","PEROXISOME","ALLOGRAFT_REJECTION","SPERMATOGENESIS","KRAS_SIGNALING_UP","KRAS_SIGNALING_DN","PANCREAS_BETA_CELLS"
"ACH-000184",0.335181818181818,0.360257731958763,-0.149164383561644,0.204075757575758,-0.0222380952380952,0.587722222222222,0.203333333333333,-0.0697375886524823,0.0294870466321243,0.262735849056604,0.1414375,0.0575052631578947,-0.0462639593908629,-0.0802525252525252,0.203567010309278,0.452979899497487,0.503126315789474,-0.113354838709677,0.0519949494949495,0.406587628865979,0.10293023255814,0.0505428571428572,0.275389743589744,0.258293577981651,0.170557692307692,0.0495228426395939,-0.111867346938776,-0.24292385786802,-0.484344827586207,1.66716243654822,0.148527918781726,0.041678391959799,-0.0424166666666667,-0.174956284153005,0.202484848484848,0.255,0.0213128205128205,-0.0697532467532468,0.765121428571429,0.753166666666667,0.118917525773196,0.514492647058824,0.225820512820513,-0.0344196428571429,-0.017,-0.0733467336683417,-0.15665671641791,0.115432989690722,-0.198322751322751,-0.101775
"ACH-000185",0.34580303030303,0.439221649484536,-0.0976301369863014,-0.26570202020202,0.100452380952381,0.623777777777778,0.24064367816092,-0.443468085106383,-1.31357512953368,0.269132075471698,0.26959375,0.0534157894736842,0.0479847715736041,-0.184363636363636,0.144670103092783,0.594773869346734,0.573852631578947,-0.0498924731182796,0.096459595959596,0.474958762886598,0.238976744186047,0.167742857142857,0.249815384615385,0.00622018348623853,0.0549134615384615,-0.260319796954315,-1.67263265306122,-1.04292893401015,-1.26239655172414,1.67023350253807,0.197639593908629,0.0447537688442211,-0.118179487179487,-0.367300546448087,0.023510101010101,0.154282608695652,0.127358974358974,-0.116883116883117,0.789285714285714,0.637388888888889,0.166438144329897,0.526154411764706,0.178584615384615,0.0111071428571429,-0.0761456310679612,0.026608040201005,-0.485253731343284,0.101664948453608,-0.11931746031746,-0.11715
"ACH-000186",0.596580808080808,0.380958762886598,0.509808219178082,-0.0528484848484848,-9.52380952380942e-05,0.0625925925925926,0.316172413793103,-0.325276595744681,-0.293295336787565,0.183012578616352,0.175125,-0.0208947368421053,0.242065989847716,0.237010101010101,0.250979381443299,0.0882010050251256,0.131305263157895,-0.0682903225806452,0.0819191919191919,0.191288659793814,0.34393023255814,-0.00634285714285715,0.231635897435897,-0.0824862385321101,-0.0221057692307692,0.270548223350254,-0.347295918367347,-0.384644670050761,-0.6675,0.240218274111675,0.318634517766497,0.0847788944723618,-0.0383717948717949,-0.0684590163934426,0.302555555555556,0.0406521739130435,0.0767589743589744,0.0413766233766234,0.118414285714286,0.348833333333333,-0.00825257731958763,0.139360294117647,0.223076923076923,-0.0815267857142857,-0.0572135922330097,0.121251256281407,-0.0463059701492537,0.317268041237113,-0.066042328042328,-0.128625
"ACH-000187",-0.588146464646465,-0.0522525773195876,0.0236986301369863,0.439111111111111,0.320190476190476,-0.187944444444444,-0.331068965517241,0.32145390070922,0.555352331606218,-0.231943396226415,-0.136125,-0.0116315789473684,0.128685279187817,0.0817222222222222,-0.104216494845361,0.00906532663316583,-0.0608210526315789,-0.812440860215054,-0.575616161616162,-0.0322525773195876,-0.111906976744186,0.108457142857143,-0.111594871794872,0.0254587155963303,0.145759615384615,0.0715685279187817,0.626035714285714,0.321208121827411,0.432689655172414,-0.629284263959391,-0.373598984771574,-0.155562814070352,-0.0303012820512821,0.00843169398907104,0.0486565656565657,-0.126673913043478,-0.205610256410256,0.0541428571428571,-0.0657428571428571,-0.444138888888889,0.168448453608247,-0.273419117647059,-0.208369230769231,0.154714285714286,0.259669902912621,-0.290246231155779,0.487582089552239,-0.0213453608247423,0.132534391534392,0.35955
"ACH-000188",0.276939393939394,-0.27290206185567,-0.716561643835616,-0.735787878787879,-0.486642857142857,-0.309203703703704,0.153977011494253,-1.11597872340426,-0.888829015544041,-0.301748427672956,-0.47109375,-0.875805263157895,-0.259517766497462,-0.160444444444444,-0.52819587628866,-0.240422110552764,-0.863694736842105,0.705440860215054,0.323626262626263,-0.105731958762887,-0.131232558139535,-0.341114285714286,-0.111594871794872,-1.00262385321101,-0.640519230769231,-0.857314720812183,-1.10369387755102,-1.27191370558376,-1.01503448275862,0.234644670050761,0.222659898477157,-0.476844221105528,-0.796121794871795,-1.32137158469945,-0.596873737373737,-0.643478260869565,-0.319953846153846,-0.526480519480519,-0.478228571428571,0.07125,-0.631247422680412,0.028,-0.183389743589744,-0.64075,-0.850446601941748,-0.181708542713568,-0.558940298507463,-0.024520618556701,-0.187312169312169,-0.37955
"ACH-000189",0.505237373737374,0.798592783505155,-0.0174109589041096,-0.0536767676767677,-0.103666666666667,0.403851851851852,0.333896551724138,-0.0846666666666667,-0.787155440414508,0.105276729559748,0.218625,-0.0388578947368421,0.175365482233503,-0.0511767676767677,0.0404639175257732,0.272949748743719,0.221978947368421,0.713688172043011,0.558691919191919,0.315788659793814,0.330162790697674,0.413571428571429,0.147528205128205,-0.0985779816513761,-0.0825192307692308,-0.218284263959391,-0.783127551020408,-0.661370558375635,-0.782189655172414,0.560862944162437,0.306664974619289,0.0238643216080402,-0.124051282051282,-0.56631693989071,0.238853535353535,-0.137565217391304,0.297410256410256,-0.0568896103896104,0.249271428571429,0.500916666666667,-0.0842628865979381,0.185727941176471,0.0640923076923077,-0.0724017857142857,-0.0673592233009709,0.122472361809045,-0.30139552238806,0.0298711340206186,0.105428571428571,-0.0157
"ACH-000190",0.169287878787879,0.156711340206186,0.0508630136986301,0.132318181818182,0.0362142857142857,0.213759259259259,0.0325402298850575,0.199333333333333,0.0753367875647668,0.0567358490566038,-0.150625,0.0215684210526316,-0.206010152284264,-0.15590404040404,0.0607319587628866,0.0042964824120603,0.208631578947368,-0.184096774193548,-0.0998131313131313,0.0777628865979381,-0.0662093023255814,0.153,-0.0241282051282051,0.286798165137615,-0.0706826923076923,0.0897664974619289,0.0550663265306122,0.274593908629442,0.0858448275862069,0.434289340101523,-0.00813197969543147,-0.0787185929648241,0.0572884615384615,0.149841530054645,0.197191919191919,0.159478260869565,-0.107820512820513,-0.0837012987012987,0.198864285714286,0.353083333333333,0.0266494845360825,0.0263161764705882,0.112,0.0225625,0.0529611650485437,-0.0419497487437186,0.0629626865671642,0.0825567010309278,-0.225613756613757,-0.159825
"ACH-000191",0.652035353535354,0.295355670103093,0.148602739726027,-0.228545454545455,0.129452380952381,0.163277777777778,0.48664367816092,-0.231056737588652,-0.702906735751295,0.257647798742138,0.1024375,0.125173684210526,0.176020304568528,0.0781414141414141,-1.03092783505161e-05,0.0398492462311558,0.147294736842105,1.01661290322581,0.692171717171717,0.127860824742268,0.181441860465116,0.233228571428571,0.313153846153846,0.361853211009174,-0.0906730769230769,0.0930304568527919,-0.81455612244898,-0.208111675126904,0.492379310344828,0.345096446700508,0.517309644670051,0.229904522613065,-0.0435,-0.277535519125683,0.146429292929293,0.0516739130434782,0.211753846153846,0.133493506493506,0.16325,0.436083333333333,0.125139175257732,0.331889705882353,0.3278,-0.0467589285714286,0.0287669902912621,0.347417085427136,-0.268320895522388,0.278443298969072,-0.0315396825396825,0.04485
"ACH-000192",-0.372131313131313,-0.0172938144329897,0.396904109589041,0.133545454545455,0.247785714285714,0.0743333333333333,-0.0513103448275862,0.0610283687943263,0.169373056994819,-0.00941509433962264,0.25934375,-0.0139736842105263,0.220644670050761,0.261363636363636,0.00298969072164949,0.352502512562814,0.000747368421052631,-0.336139784946237,-0.334570707070707,0.202505154639175,0.294511627906977,0.3834,-0.0271641025641026,-0.0644220183486238,0.0820673076923077,-0.0765837563451777,0.183908163265306,0.035994923857868,-0.0737241379310345,0.0859543147208122,0.0072741116751269,0.102,0.049,-0.286967213114754,0.0317171717171717,-0.304913043478261,-0.0683282051282051,0.231779220779221,0.0497071428571429,0.0966388888888889,0.0935,0.165904411764706,0.0315794871794872,0.243089285714286,0.0653398058252427,-0.133527638190955,0.39584328358209,0.0759432989690722,0.563026455026455,0.2666
"ACH-000193",-0.42330303030303,-0.406701030927835,-0.235958904109589,-0.267646464646465,-0.135357142857143,-0.353666666666667,-0.19267816091954,-0.0814113475177305,0.270813471502591,-0.261798742138365,-0.19809375,-0.406468421052632,-0.251395939086294,-0.165717171717172,-0.0638247422680412,-0.29586432160804,-0.343947368421053,-0.14510752688172,0.122717171717172,-0.441654639175258,-0.312046511627907,-0.120057142857143,-0.160379487179487,0.181091743119266,-0.1875,-0.0988477157360406,0.271423469387755,0.0907106598984772,0.26301724137931,-0.647055837563452,-0.19841116751269,-0.327175879396985,-0.280333333333333,-0.0364644808743169,-0.388681818181818,-0.459326086956522,-0.124928205128205,-0.134422077922078,-0.363207142857143,-0.404722222222222,-0.251675257731959,-0.424676470588235,-0.272476923076923,-0.214910714285714,-0.166,0.403603015075377,-0.146619402985075,-0.172056701030928,-0.12915873015873,-0.101325
"ACH-000194",0.382964646464646,0.505572164948454,-0.0928493150684931,0.424712121212121,0.0908095238095238,0.645222222222222,0.269701149425287,-0.000858156028368798,0.170663212435233,0.366169811320755,0.2510625,0.0612526315789474,0.058502538071066,0.00230808080808081,0.244814432989691,0.436457286432161,0.475568421052632,-0.0387634408602151,0.125343434343434,0.417422680412371,0.186976744186047,-0.0829428571428571,0.280558974358974,0.285899082568807,0.144778846153846,-0.0183553299492386,-0.015,-0.305664974619289,-0.676275862068966,1.60536040609137,0.195675126903553,0.0761005025125628,-0.0293076923076923,-0.271131147540984,0.204090909090909,0.244347826086957,0.0922410256410256,-0.0276168831168831,0.863921428571429,0.563083333333333,0.176979381443299,0.531301470588235,0.230825641025641,-0.00516071428571429,-0.00295145631067961,0.108954773869347,-0.0634701492537313,0.111046391752577,-0.171989417989418,-0.1118
"ACH-000195",-0.294914141414141,-0.184128865979381,0.251041095890411,0.224722222222222,0.0952380952380952,-0.277981481481481,0.542816091954023,0.219950354609929,0.340056994818653,0.0458805031446541,-0.2905625,0.202857894736842,-0.0981370558375634,-0.012,0.152618556701031,-0.0285628140703518,0.0141368421052632,0.883806451612903,0.670106060606061,0.00309278350515464,0.200255813953488,-0.196342857142857,0.341041025641026,0.0100642201834862,0.283163461538462,0.116416243654822,0.349433673469388,0.147527918781726,0.518844827586207,-0.522878172588833,0.26907614213198,0.108793969849246,0.402339743589744,-0.0224918032786885,-0.230489898989899,0.216760869565217,-0.131830769230769,0.0961103896103896,-0.190785714285714,-0.123111111111111,1.65136082474227,0.0586176470588235,0.232020512820513,0.131178571428571,0.241650485436893,0.650723618090452,0.153985074626866,0.0662938144329897,0.0604973544973545,0.042775
"ACH-000196",-0.086010101010101,-0.0955257731958763,-0.0786027397260274,0.0707272727272727,0.364071428571429,-0.0671481481481482,-0.248310344827586,-0.31913475177305,0.180326424870466,-0.220238993710692,0.2964375,-0.165421052631579,0.221375634517767,0.176257575757576,-0.0592371134020618,0.00192964824120603,-0.470778947368421,-0.585193548387097,-0.442090909090909,-0.143556701030928,0.098953488372093,0.155057142857143,-0.404625641025641,-0.213715596330275,-0.168259615384615,-0.31205076142132,0.0501173469387755,0.148680203045685,0.466413793103448,-0.448705583756345,-0.152903553299492,-0.299678391959799,-0.339230769230769,0.0546010928961749,-0.0818686868686869,-0.134891304347826,-0.0702923076923077,-0.0297337662337662,-0.122592857142857,-0.225138888888889,-0.069701030927835,-0.402382352941176,-0.116158974358974,-0.128589285714286,-0.0826310679611651,-0.171256281407035,0.146828358208955,-0.225737113402062,0.202730158730159,-0.120925
"ACH-000197",-0.442575757575758,-0.176587628865979,-0.280328767123288,0.413686868686869,0.0197380952380952,-0.356833333333333,0.0409540229885058,0.151758865248227,0.919124352331606,-0.0657547169811321,-0.2544375,-0.358657894736842,-0.384345177664975,-0.382606060606061,0.109814432989691,-0.494226130653266,-0.204557894736842,0.0650860215053763,-0.0348131313131313,-0.324355670103093,-0.132604651162791,0.0136571428571429,-0.153851282051282,0.0742110091743119,0.181201923076923,-0.019263959390863,1.05001020408163,0.364441624365482,0.0294655172413793,-0.637335025380711,-0.159289340101523,-0.368884422110553,-0.157801282051282,-0.33275956284153,-0.0954646464646465,-0.272869565217391,-0.247082051282051,-0.240480519480519,-0.150692857142857,-0.602361111111111,-0.107726804123711,-0.455764705882353,-0.157297435897436,-0.0878928571428571,-0.0859223300970874,0.46194472361809,0.11605223880597,-0.0942886597938144,-0.0906560846560847,-0.4176
"ACH-000198",-0.296323232323232,-0.342927835051546,-0.471958904109589,-0.367388888888889,-0.233095238095238,-0.626462962962963,0.401126436781609,-0.0854893617021277,-0.0425854922279793,-0.318477987421384,-0.450375,-0.295221052631579,-0.392908629441624,-0.373171717171717,-0.468752577319588,-0.384798994974874,-0.769084210526316,0.0755591397849462,0.261979797979798,-0.307324742268041,-0.307232558139535,-0.389142857142857,-0.0790974358974359,0.0571926605504587,-0.169048076923077,-0.303294416243655,-0.0023469387755102,0.0675786802030457,0.28248275862069,-0.778370558375635,0.153543147208122,-0.328768844221106,-0.321801282051282,-0.42620218579235,-0.542641414141414,-0.00365217391304348,-0.201158974358974,-0.218636363636364,-0.538757142857143,-0.3835,-0.305087628865979,-0.314264705882353,0.0815846153846154,-0.392517857142857,-0.239679611650485,0.617984924623116,-0.327507462686567,-0.171319587628866,-0.258179894179894,-0.169225
"ACH-000199",0.201383838383838,0.313835051546392,-0.169465753424658,-0.559818181818182,0.00319047619047619,0.558185185185185,0.275402298850575,-0.762631205673759,-1.90143005181347,0.207534591194969,0.2185625,0.0462631578947368,-0.0581573604060914,-0.235843434343434,-0.044340206185567,0.819145728643216,0.226463157894737,0.241795698924731,0.219873737373737,0.493556701030928,-0.0146511627906977,0.0848571428571429,0.201569230769231,-0.428495412844037,-0.148778846153846,-0.59110152284264,-2.30255102040816,-1.6697614213198,-1.81412068965517,1.42189340101523,0.169954314720812,0.171251256281407,-0.113923076923077,-0.613475409836066,-0.178060606060606,0.224347826086957,0.0538051282051282,-0.305292207792208,0.603614285714286,0.543,0.183561855670103,0.592845588235294,0.205974358974359,0.1943125,0.0107864077669903,-0.103085427135678,-0.588328358208955,0.159345360824742,-0.0185714285714286,-0.21775
"ACH-000200",0.307287878787879,0.248170103092784,0.0796027397260274,0.457257575757576,0.183261904761905,0.626333333333333,0.111126436781609,0.202106382978723,0.314766839378238,0.359358490566038,0.42865625,0.228984210526316,0.237096446700508,0.219040404040404,0.291144329896907,0.235889447236181,0.494073684210526,0.200247311827957,0.153565656565657,0.374087628865979,0.442558139534884,0.788542857142857,0.316589743589744,0.159798165137615,0.278173076923077,0.204517766497462,0.328112244897959,0.00553807106598985,-0.249896551724138,0.825979695431472,0.295263959390863,0.195070351758794,0.146173076923077,0.236579234972678,0.346454545454545,0.363695652173913,0.413984615384615,0.236344155844156,0.577935714285714,0.468388888888889,0.240365979381443,0.232970588235294,0.275605128205128,0.140410714285714,0.204194174757282,0.0876281407035176,0.234537313432836,0.409927835051546,-0.00147619047619048,0.28905
"ACH-000201",-0.117353535353535,-0.0622474226804124,-0.114328767123288,-0.00101515151515151,0.160785714285714,-0.0982962962962963,0.00914942528735633,0.174007092198582,0.244823834196891,-0.166591194968553,-0.0069375,0.0742631578947368,-0.186796954314721,-0.119752525252525,-0.0842164948453608,-0.028105527638191,0.0858526315789474,0.347408602150538,0.190570707070707,0.137943298969072,-0.0954186046511628,-0.012,-0.0122820512820513,0.180357798165138,-0.0970961538461538,0.0784670050761421,0.32109693877551,0.30053807106599,0.239586206896552,0.202284263959391,-0.140248730964467,0.0610502512562814,0.127038461538462,0.108377049180328,0.128590909090909,0.173347826086957,-0.00216410256410256,0.00489610389610389,-0.0920785714285714,0.074,-0.145474226804124,-0.00874264705882354,0.043574358974359,0.0600982142857143,-0.063631067961165,-0.0549346733668342,0.00770149253731343,-0.146386597938144,0.0545343915343915,-0.121875
"ACH-000202",-0.574055555555556,-0.147675257731959,0.0447808219178082,0.0277525252525253,0.690309523809524,-0.447944444444444,-0.486126436781609,0.307702127659574,0.264321243523316,-0.367081761006289,-0.05009375,0.163736842105263,-0.0574822335025381,-0.0843535353535354,-0.154432989690722,-0.0909698492462312,-0.222452631578947,-0.613935483870968,-0.568530303030303,-0.193865979381443,-0.169162790697674,0.0374285714285714,-0.334148717948718,0.224422018348624,-0.156019230769231,0.0458781725888325,0.415127551020408,0.506964467005076,0.817706896551724,-0.408319796954315,-0.365187817258883,-0.0398442211055276,0.31200641025641,0.287628415300546,0.011479797979798,-0.385282608695652,-0.187666666666667,0.0445909090909091,-0.182921428571429,-0.07525,0.0700360824742268,-0.320507352941176,-0.195697435897436,0.1191875,0.323485436893204,-0.27643216080402,0.108783582089552,-0.180396907216495,0.118179894179894,-0.044075
"ACH-000203",-0.0404141414141414,0.253907216494845,0.262383561643836,0.847545454545454,0.553380952380952,0.613092592592593,-0.135183908045977,0.26486524822695,0.77919170984456,0.196905660377358,0.2321875,0.0134631578947368,0.289837563451777,0.209252525252525,0.402154639175258,0.30451256281407,0.265736842105263,-0.490903225806452,-0.294469696969697,0.384242268041237,0.355441860465116,1.34562857142857,0.0679076923076923,0.250211009174312,0.313519230769231,-0.0414517766497462,0.660341836734694,0.257984771573604,0.245672413793103,0.503187817258883,-0.0279492385786802,0.0863467336683417,0.0239615384615385,-0.286896174863388,0.0788585858585859,-0.0301086956521739,0.0424769230769231,0.309207792207792,0.756028571428571,0.182583333333333,0.339020618556701,0.0237352941176471,0.109512820512821,0.292080357142857,0.291165048543689,-0.170618090452261,0.683970149253731,0.317525773195876,0.393375661375661,0.577475
"ACH-000204",-0.161585858585859,-0.096840206185567,-0.16486301369863,-0.525787878787879,0.0784761904761905,-0.273,-0.00435632183908045,-0.0812269503546099,-0.998652849740933,-0.0939685534591195,-0.29165625,-0.123731578947368,-0.301167512690355,-0.449439393939394,-0.0750618556701031,-0.281894472361809,0.271747368421053,0.54458064516129,0.489217171717172,-0.361345360824742,-0.238255813953488,-0.152,0.0106051282051282,0.763385321100917,-0.110730769230769,-0.190416243654822,-1.21713265306122,-0.326253807106599,-0.396689655172414,-0.530670050761421,-0.0740203045685279,-0.137633165829146,-0.108897435897436,0.245295081967213,-0.246919191919192,-0.378413043478261,-0.164830769230769,0.00913636363636364,-0.203628571428571,-0.680861111111111,0.377603092783505,-0.293580882352941,-0.0816461538461538,-0.0256785714285714,-0.0217766990291262,0.144849246231156,-0.237313432835821,-0.0818041237113402,-0.142190476190476,-0.115975
"ACH-000205",0.543727272727273,0.175561855670103,0.229671232876712,-0.0438080808080808,0.0292619047619048,0.396944444444444,0.206275862068966,-0.221765957446809,-0.658512953367876,0.243327044025157,-0.00465625000000001,-0.133121052631579,0.408502538071066,0.333964646464646,0.13959793814433,0.197095477386935,0.004,0.0161612903225806,-0.041459595959596,0.140613402061856,0.361976744186047,0.145514285714286,0.208820512820513,0.07,-0.0331634615384615,-0.197172588832487,-0.732265306122449,-0.506187817258883,-0.370344827586207,0.0879492385786802,0.270928934010152,0.151884422110553,-0.189070512820513,-0.501595628415301,-0.0961010101010101,-0.0745217391304348,0.330487179487179,-0.0153311688311688,0.174428571428571,0.326027777777778,0.0360103092783505,0.297544117647059,0.167205128205128,-0.0923035714285714,-0.157563106796117,-0.0153266331658291,-0.205388059701493,0.282659793814433,0.120968253968254,0.367025
"ACH-000206",0.170419191919192,-0.253469072164948,-0.224013698630137,0.0539040404040404,0.0985714285714286,-0.462296296296296,0.181241379310345,0.000411347517730492,0.478170984455959,-0.112867924528302,-0.45890625,-0.234747368421053,-0.361888324873096,-0.287984848484848,-0.170958762886598,-0.290120603015075,-0.5472,-0.492043010752688,0.0106919191919192,-0.223030927835052,-0.179883720930233,0.0212,-0.200061538461538,0.0788807339449541,0.0263942307692308,0.172862944162437,0.519918367346939,0.563939086294416,0.602275862068966,-0.515304568527919,-0.0248629441624365,-0.294065326633166,-0.0201346153846154,-0.0153879781420765,-0.289388888888889,0.00608695652173913,-0.0510358974358974,-0.132,-0.334664285714286,-0.397666666666667,-0.337530927835052,-0.469632352941177,0.236338461538462,-0.156696428571429,-0.020631067961165,0.524412060301508,-0.107925373134328,-0.125350515463918,-0.15937037037037,0.06025
"ACH-000207",0.133873737373737,-0.149469072164948,-0.142452054794521,-0.166454545454545,-0.24597619047619,-0.0515,-2.29885057471271e-05,-0.197978723404255,-0.0634663212435233,-0.0362138364779874,-0.09584375,-0.240889473684211,0.0527258883248731,0.0626212121212121,0.0210515463917526,-0.168211055276382,-0.377263157894737,0.0828279569892473,0.0413686868686869,-0.0711701030927835,-0.167441860465116,-0.356285714285714,0.0362974358974359,-0.206779816513761,-0.0917403846153846,0.0113299492385787,-0.0220459183673469,-0.0197969543147208,0.196396551724138,0.0764365482233502,0.0692131979695431,-0.118396984924623,-0.212826923076923,-0.233792349726776,-0.134712121212121,-0.150652173913043,-0.0846717948717949,-0.0704545454545455,-0.0577428571428571,0.212194444444444,-0.309469072164948,0.0232867647058824,-0.157282051282051,-0.342616071428571,-0.254902912621359,-0.0705025125628141,-0.265358208955224,0.103896907216495,-0.171301587301587,-0.1361
"ACH-000208",0.268671717171717,0.222572164948454,0.192917808219178,0.317833333333333,0.151928571428571,0.416611111111111,0.257873563218391,0.193858156028369,0.238989637305699,0.213157232704403,0.22290625,0.0912368421052632,-0.131954314720812,-0.158712121212121,0.22040206185567,0.239492462311558,0.619947368421053,0.214408602150538,0.182929292929293,0.38,0.204116279069767,0.3042,0.23525641025641,0.257825688073395,0.250951923076923,0.233355329949239,0.15990306122449,-0.0546751269035533,-0.09,1.07555329949239,0.238817258883249,0.148281407035176,0.152891025641026,0.0307814207650273,0.28370202020202,-0.035,0.151502564102564,0.0257662337662338,0.666378571428571,0.501472222222222,0.17260824742268,0.371904411764706,0.133179487179487,0.0431517857142857,0.137543689320388,0.03521608040201,-0.0370970149253731,0.111201030927835,-0.154597883597884,0.0511
"ACH-000209",0.00537373737373737,-0.156041237113402,-0.268657534246575,-0.383944444444444,-0.131333333333333,-0.153333333333333,-0.0224827586206897,-0.788531914893617,-0.944720207253886,-0.189679245283019,-0.01240625,-0.417889473684211,0.0930862944162437,-0.0780151515151515,-0.299690721649485,0.0331507537688442,-0.583915789473684,-0.161698924731183,-0.157762626262626,-0.019520618556701,0.0763023255813953,0.247628571428571,-0.186092307692308,-0.644036697247706,-0.423307692307692,-0.661720812182741,-0.959857142857143,-0.94656345177665,-0.678,-0.0363350253807107,-0.103096446700508,-0.0218994974874372,-0.337801282051282,-0.855551912568306,-0.338676767676768,-0.407195652173913,-0.0976717948717949,-0.327844155844156,-0.0266928571428571,0.111611111111111,-0.251747422680412,0.0794338235294118,-0.13785641025641,-0.0561785714285714,-0.325009708737864,-0.237597989949749,-0.253074626865672,-0.076201030927835,0.0646031746031746,-0.260925
"ACH-000210",-0.307085858585859,-0.0622989690721649,-0.112561643835616,-0.118671717171717,-0.0606428571428571,-0.156888888888889,-0.36464367816092,-0.050645390070922,-0.0889378238341969,-0.24825786163522,-0.34346875,-0.00920526315789474,-0.0101015228426396,-0.0708636363636364,-0.266907216494845,0.116452261306533,-0.307031578947368,-0.700763440860215,-0.530459595959596,0.0351752577319588,-0.0122558139534884,0.254885714285714,-0.188153846153846,-0.0129724770642202,-0.172538461538462,-0.337203045685279,-0.186505102040816,-0.101060913705584,-0.156879310344828,-0.0615177664974619,-0.371670050761421,0.045748743718593,-0.158782051282051,-0.0729180327868852,-0.134414141414141,-0.158652173913043,0.0244051282051282,0.114155844155844,-0.177914285714286,-0.0489444444444445,0.0821546391752577,-0.108205882352941,-0.323041025641026,0.0171696428571429,0.0581650485436893,-0.122371859296482,0.273231343283582,-0.0817577319587629,0.319227513227513,0.1353
"ACH-000211",0.317621212121212,0.142881443298969,-0.0296575342465753,0.612914141414141,0.357547619047619,0.563111111111111,0.195827586206897,0.412297872340426,0.85359067357513,0.258264150943396,0.2755,0.141878947368421,0.118832487309645,0.0898939393939394,0.321525773195876,0.152261306532663,0.505315789473684,0.333731182795699,0.326989898989899,0.311371134020619,0.241651162790698,0.424857142857143,0.252938461538462,0.411559633027523,0.318432692307692,0.364065989847716,0.747780612244898,0.751862944162437,0.717327586206897,0.813598984771574,0.304751269035533,0.0837587939698492,0.0800897435897436,-0.0238142076502732,0.253252525252525,-0.0183695652173913,0.0559692307692308,0.366077922077922,0.576171428571429,0.404416666666667,0.187819587628866,0.142536764705882,0.237466666666667,0.0632053571428571,0.184378640776699,0.162678391959799,0.400014925373134,0.270278350515464,0.0693015873015873,0.09225
"ACH-000212",0.0436363636363636,0.164103092783505,0.234356164383562,0.066459595959596,-0.267190476190476,0.0208518518518519,-0.0624597701149425,0.0869219858156028,-0.137176165803109,0.00953459119496856,-0.226125,0.0857842105263158,0.0469187817258883,-0.0224191919191919,0.110185567010309,-0.0296532663316583,0.315978947368421,-0.320709677419355,-0.271888888888889,0.0673917525773196,-0.0168139534883721,-0.130857142857143,0.0162564102564103,0.260302752293578,0.152471153846154,0.10589847715736,-0.074234693877551,0.115578680203046,0.0721896551724138,0.252390862944162,-0.147934010152284,-0.0501608040201005,0.0923525641025641,0.248612021857923,0.0741010101010101,0.155108695652174,-0.034348717948718,-0.0510584415584416,0.309728571428571,0.0326944444444444,0.0818917525773196,-0.0365882352941177,-0.067451282051282,0.0809910714285714,0.0485242718446602,-0.124482412060302,0.0647985074626866,-0.0495103092783505,-0.119089947089947,-0.166275
"ACH-000213",-0.089479797979798,-0.202170103092784,0.248095890410959,-0.317232323232323,-0.36747619047619,-0.401203703703704,-0.154229885057471,-0.21545390070922,-0.453549222797927,-0.0837232704402516,-0.15096875,-0.0692947368421053,0.0635380710659899,0.0694646464646465,-0.118659793814433,-0.234708542713568,-0.253715789473684,0.190193548387097,0.0193333333333333,-0.190335051546392,0.0753255813953488,-0.356942857142857,-0.0494717948717949,-0.469440366972477,-0.253682692307692,-0.219426395939086,-0.393372448979592,-0.424771573604061,-0.439327586206897,-0.390822335025381,-0.0439441624365482,-0.086929648241206,-0.0919166666666667,-0.394551912568306,-0.238570707070707,-0.327739130434783,-0.0204153846153846,-0.278545454545455,-0.281571428571429,-0.324388888888889,-0.199845360824742,-0.0921544117647059,-0.125425641025641,-0.0480625,-0.0177184466019417,-0.171462311557789,-0.293164179104478,-0.0646958762886598,-0.218222222222222,-0.237475
